,loss,categorical_accuracy,val_loss,val_categorical_accuracy
65,0.08197115170815063,0.974852442741394,3.743436832781191,0.007407407276332378
66,0.08855590541611597,0.9722129106521606,3.743009524875217,0.007407407276332378
67,0.08819044546473169,0.9736526608467102,3.749122580775508,0.007407407276332378
68,0.07987959598602377,0.974852442741394,3.750973676752161,0.007407407276332378
69,0.07527945898498585,0.9769640564918518,3.75356450787297,0.007407407276332378
70,0.08989027726663246,0.9727407693862915,3.752685070037842,0.007407407276332378
71,0.0788173422181071,0.9760042428970337,3.753570401227033,0.007407407276332378
72,0.07974295683592922,0.974468469619751,3.754303737922951,0.007407407276332378
73,0.07984627064637559,0.9765321016311646,3.755962423042015,0.007407407276332378
74,0.0866655509384094,0.973220705986023,3.7566337090951425,0.007407407276332378
75,0.0770106839961287,0.9755722880363464,3.7586638185713026,0.007407407276332378
76,0.08623491033948043,0.9746124744415283,3.760665789356938,0.007407407276332378
77,0.07087334108182264,0.9772040247917175,3.760659834190651,0.007407407276332378
78,0.08181652163720814,0.9747084379196167,3.7609858883751763,0.007407407276332378
79,0.0786118134316281,0.9761961698532104,3.760030260792485,0.008333333767950535
80,0.07772878997337586,0.9761481881141663,3.7667371520289668,0.007407407276332378
81,0.0773266509037244,0.9747084379196167,3.771075299934105,0.007407407276332378
82,0.07647073008544562,0.9780198931694031,3.771330964123761,0.007407407276332378
83,0.07659823500634204,0.9777319431304932,3.7763465793044477,0.007407407276332378
84,0.08001376571246652,0.976388156414032,3.775183098404496,0.007407407276332378
85,0.09021304319699246,0.9725008606910706,3.778576887978448,0.007407407276332378
86,0.07823299176646434,0.9756202697753906,3.78387445697078,0.007407407276332378
87,0.07208872644801902,0.9766761064529419,3.7844566892694544,0.007407407276332378
88,0.06948165259933313,0.9781638383865356,3.7866153787683556,0.007407407276332378
89,0.07523891153924274,0.9767720699310303,3.784208052246659,0.009259259328246117
90,0.07098459322785869,0.9773479700088501,3.791516512411612,0.007407407276332378
91,0.07045226833266426,0.9802754521369934,3.7891907709616204,0.007407407276332378
92,0.07061847120066893,0.9788837432861328,3.7859734429253473,0.007407407276332378
93,0.06825384697005094,0.9791236519813538,3.7920109890125415,0.007407407276332378
94,0.08940041283696933,0.9733166694641113,3.797307014465332,0.007407407276332378
95,0.07432983364536813,0.9771560430526733,3.794109676502369,0.007407407276332378
96,0.0715323651287872,0.9791716933250427,3.792162448388559,0.007407407276332378
97,0.06821941219555232,0.9790756702423096,3.7907841276239465,0.007407407276332378
98,0.08221743726519473,0.9767720699310303,3.7963691375873707,0.007407407276332378
99,0.07163350791500044,0.9784997701644897,3.7977812466798007,0.007407407276332378
100,0.0783000956488701,0.9773479700088501,3.803780428568522,0.007407407276332378
101,0.08867332283456947,0.9736526608467102,3.799613834310461,0.007407407276332378
102,0.07875671536789347,0.9762441515922546,3.802914645936754,0.007407407276332378
103,0.07949908499019666,0.9764361381530762,3.8115257528093127,0.007407407276332378
104,0.07271593537029758,0.9788357019424438,3.8150477638951052,0.007407407276332378
105,0.07204470283410971,0.9784038066864014,3.8126929583372893,0.007407407276332378
106,0.06871404402877802,0.9788357019424438,3.8169217003716365,0.007407407276332378
107,0.06789861933019117,0.9795076251029968,3.816013790059973,0.007407407276332378
108,0.07132737516996669,0.9801315069198608,3.816585157535694,0.007407407276332378
109,0.06917009639089942,0.9807553887367249,3.8197569176002784,0.007407407276332378
110,0.07837673083863703,0.9770600199699402,3.812554423014323,0.007407407276332378
111,0.06818624571730117,0.9790276885032654,3.8181683363737884,0.007407407276332378
112,0.07063644424251175,0.9790756702423096,3.8175491845166243,0.007407407276332378
113,0.06358337330650504,0.9808513522148132,3.8225650398819533,0.007407407276332378
114,0.06152123932019359,0.9820511341094971,3.8242515510982935,0.007407407276332378
115,0.0603683548892853,0.9825310707092285,3.8257003872482866,0.007407407276332378
116,0.06382480524363444,0.981715202331543,3.8267039987776013,0.007407407276332378
117,0.05845091324624334,0.9826750755310059,3.832918795832881,0.007407407276332378
118,0.058315015332555696,0.9838748574256897,3.8314808192076506,0.007407407276332378
119,0.05749835130067374,0.9829149842262268,3.8321291764577228,0.007407407276332378
120,0.06739695970976625,0.981091320514679,3.825249590697112,0.007407407276332378
121,0.06253827208663817,0.9819551706314087,3.833935691692211,0.007407407276332378
122,0.06558472761552034,0.9816192388534546,3.8387055926852756,0.007407407276332378
123,0.053399585551541014,0.9834908843040466,3.841363435321384,0.007407407276332378
124,0.062149482095271505,0.9816192388534546,3.8370455194402626,0.007407407276332378
125,0.06657824953452181,0.9812833070755005,3.838657331466675,0.007407407276332378
126,0.055264475781799625,0.9831549525260925,3.846328588768288,0.007407407276332378
127,0.05616838069493294,0.9837788343429565,3.8452134785828767,0.007407407276332378
128,0.06737436932173939,0.9807074069976807,3.843562772538927,0.007407407276332378
129,0.05566412867402094,0.9843067526817322,3.8479430481239603,0.007407407276332378
130,0.057823883477423524,0.9834908843040466,3.8547716387995967,0.007407407276332378
131,0.052237781574830146,0.9841147661209106,3.8544122837207935,0.007407407276332378
132,0.056877492307434184,0.9837788343429565,3.859019230030201,0.007407407276332378
133,0.05625860138119344,0.9849786162376404,3.8653839340916387,0.007407407276332378
134,0.05711435667157962,0.9832029342651367,3.866925025869299,0.007407407276332378
135,0.060813007070826985,0.9835869073867798,3.8660523096720376,0.007407407276332378
136,0.051798478060584546,0.9849786162376404,3.8682709022804542,0.007407407276332378
137,0.06383798882848833,0.9826270341873169,3.869342071038705,0.007407407276332378
138,0.054081515051278437,0.9844027161598206,3.8653745774869566,0.007407407276332378
139,0.056368803319502434,0.9846906661987305,3.865438429514567,0.007407407276332378
140,0.05449386827556379,0.9832989573478699,3.86603069835239,0.007407407276332378
141,0.05238756575954423,0.9851226210594177,3.863562622776738,0.007407407276332378
142,0.05032564886999458,0.9853625893592834,3.871789383005213,0.007407407276332378
143,0.056937767059778356,0.9838748574256897,3.8747882224895336,0.007407407276332378
144,0.06000133521729893,0.9837788343429565,3.863807695883292,0.007407407276332378
145,0.057404559596907365,0.9831069707870483,3.8685264746348063,0.007407407276332378
146,0.055024015708114445,0.9841628074645996,3.8750067816840277,0.007407407276332378
147,0.05411230220393033,0.9844507575035095,3.878161742952135,0.007407407276332378
148,0.047096984850257505,0.9868983030319214,3.877711029405947,0.007407407276332378
149,0.05344706621798619,0.984882652759552,3.877639389038086,0.007407407276332378
